WR,Julio Jones,8900,Atl@NYG 01:00PM ET,38.1,Atl
WR,Matthew Slater,3000,NE@Buf 01:00PM ET,0,NE
TE,Benjamin Watson,3000,TB@NO 01:00PM ET,4.9,NO
RB,Jerome Felton,3000,NE@Buf 01:00PM ET,0,Buf
WR,Marcus Thigpen,3000,NE@Buf 01:00PM ET,0,Buf
RB,Cedric Peerman,3000,SD@Cin 01:00PM ET,0,Cin
RB,Mike Tolbert,3000,Hou@Car 01:00PM ET,2.8,Car
RB,John Kuhn,3000,Sea@GB 08:30PM ET,0,GB
WR,Seyi Ajirotutu,3000,Dal@Phi 04:25PM ET,0,Phi
WR,Marlon Moore,3000,Ten@Cle 01:00PM ET,0,Cle
RB,James Starks,3000,Sea@GB 08:30PM ET,0.2,GB
WR,Brandon Tate,3000,SD@Cin 01:00PM ET,0,Cin
RB,Darrel Young,3000,StL@Was 01:00PM ET,1,Was
WR,Louis Murphy,3000,TB@NO 01:00PM ET,0,TB
TE,Jared Cook,3000,StL@Was 01:00PM ET,13.5,StL
WR,Brian Hartline,3000,Ten@Cle 01:00PM ET,4,Cle
RB,Donald Brown,3000,SD@Cin 01:00PM ET,0,SD
RB,Jorvorskie Lane,3000,TB@NO 01:00PM ET,0,TB
RB,Shaun Draughn,3000,Ten@Cle 01:00PM ET,0.4,Cle
WR,Preston Parker,3000,Atl@NYG 01:00PM ET,4.6,NYG
WR,Dwayne Harris,3000,Atl@NYG 01:00PM ET,1.1,NYG
RB,Bruce Miller,3000,SF@Pit 01:00PM ET,0,SF
WR,Marc Mariani,3000,Ari@Chi 01:00PM ET,0,Chi
WR,Bryan Walters,3000,Mia@Jax 04:05PM ET,3.7,Jax
WR,Jacoby Jones,3000,SD@Cin 01:00PM ET,0,SD
WR,Riley Cooper,3000,Dal@Phi 04:25PM ET,5.5,Phi
RB,Boobie Dixon,3000,NE@Buf 01:00PM ET,6.1,Buf
RB,Toby Gerhart,3000,Mia@Jax 04:05PM ET,0,Jax
RB,Chase Reynolds,3000,StL@Was 01:00PM ET,0,StL
RB,Dexter McCluster,3000,Ten@Cle 01:00PM ET,0.8,Ten
RB,Fozzy Whittaker,3000,Hou@Car 01:00PM ET,2.5,Car
WR,Marcus Easley,3000,NE@Buf 01:00PM ET,0,Buf
RB,Matt Asiata,3000,Det@Min 01:00PM ET,5.2,Min
RB,Taiwan Jones,3000,Bal@Oak 04:05PM ET,2.8,Oak
WR,Leonard Hankerson,3000,Atl@NYG 01:00PM ET,3.6,Atl
WR,Dontrelle Inman,3000,SD@Cin 01:00PM ET,0,SD
TE,Coby Fleener,3000,NYJ@Ind 08:30PM ET,3.5,Ind
WR,Greg Little,3000,SD@Cin 01:00PM ET,0,Cin
WR,Jeremy Kerley,3000,NYJ@Ind 08:30PM ET,0,NYJ
WR,Kamar Aiken,3000,Bal@Oak 04:05PM ET,0.9,Bal
RB,Travaris Cadet,3000,NE@Buf 01:00PM ET,0,NE
RB,Will Tukuafu,3000,Sea@GB 08:30PM ET,0,Sea
RB,Robert Turbin,3000,Ten@Cle 01:00PM ET,0,Cle
RB,Bilal Powell,3000,NYJ@Ind 08:30PM ET,9.8,NYJ
RB,Bobby Rainey,3000,TB@NO 01:00PM ET,2.4,TB
RB,Roy Helu Jr.,3000,Bal@Oak 04:05PM ET,0,Oak
RB,Patrick DiMarco,3000,Atl@NYG 01:00PM ET,0,Atl
RB,Isaiah Pead,3000,StL@Was 01:00PM ET,-0.7,StL
RB,Austin Johnson,3000,TB@NO 01:00PM ET,2.9,NO
RB,Chris Polk,3000,Hou@Car 01:00PM ET,4.1,Hou
RB,Jacquizz Rodgers,3000,Ari@Chi 01:00PM ET,1.6,Chi
RB,Jarryd Hayne,3000,SF@Pit 01:00PM ET,2,SF
RB,Kenjon Barner,3000,Dal@Phi 04:25PM ET,0,Phi
RB,LaMichael James,3000,Mia@Jax 04:05PM ET,0,Mia
WR,Brice Butler,3000,Bal@Oak 04:05PM ET,0,Oak
RB,Zach Line,3000,Det@Min 01:00PM ET,0,Min
WR,Chris Owusu,3000,NYJ@Ind 08:30PM ET,9.5,NYJ
WR,Griff Whalen,3000,NYJ@Ind 08:30PM ET,0,Ind
RB,Derrick Coleman,3000,Sea@GB 08:30PM ET,0.2,Sea
RB,Jonathan Grimes,3000,Hou@Car 01:00PM ET,4,Hou
WR,Jaron Brown,3000,Ari@Chi 01:00PM ET,1.8,Ari
WR,Chris Givens,3000,StL@Was 01:00PM ET,0,StL
WR,Keshawn Martin,3000,Hou@Car 01:00PM ET,0,Hou
WR,B.J. Daniels,3000,Sea@GB 08:30PM ET,0,Sea
RB,Jordan Todman,3000,SF@Pit 01:00PM ET,0,Pit
WR,Jarius Wright,3000,Det@Min 01:00PM ET,3.7,Min
RB,Brandon Bolden,3000,NE@Buf 01:00PM ET,2.3,NE
RB,Lance Dunbar,3000,Dal@Phi 04:25PM ET,15,Dal
WR,Russell Shepard,3000,TB@NO 01:00PM ET,1.6,TB
RB,Mike James,3000,TB@NO 01:00PM ET,0,TB
RB,Tommy Bohanon,3000,NYJ@Ind 08:30PM ET,0.2,NYJ
RB,Toben Opurum,3000,TB@NO 01:00PM ET,0,NO
WR,Ryan Grant,3000,StL@Was 01:00PM ET,2.5,Was
RB,Rex Burkhead,3000,SD@Cin 01:00PM ET,3.4,Cin
WR,Michael Campanaro,3000,Bal@Oak 04:05PM ET,1.8,Bal
RB,Nikita Whitlock,3000,Atl@NYG 01:00PM ET,0,NYG
RB,Bryce Brown,3000,NE@Buf 01:00PM ET,0,Buf
RB,Stepfan Taylor,3000,Ari@Chi 01:00PM ET,0,Ari
RB,Zac Stacy,3000,NYJ@Ind 08:30PM ET,0,NYJ
WR,Dri Archer,3000,SF@Pit 01:00PM ET,0,Pit
WR,Marquise Goodwin,3000,NE@Buf 01:00PM ET,0,Buf
RB,Brandon Wegher,3000,Hou@Car 01:00PM ET,0,Car
WR,Kevin Norwood,3000,Hou@Car 01:00PM ET,0,Car
RB,Chris Thompson,3000,StL@Was 01:00PM ET,1.1,Was
WR,Ricardo Lockette,3000,Sea@GB 08:30PM ET,0,Sea
RB,Christine Michael,3000,Dal@Phi 04:25PM ET,0,Dal
RB,Denard Robinson,3000,Mia@Jax 04:05PM ET,6.5,Jax
WR,Nick Williams,3000,Atl@NYG 01:00PM ET,1.5,Atl
WR,Devin Street,3000,Dal@Phi 04:25PM ET,0,Dal
WR,Chris Matthews,3000,Sea@GB 08:30PM ET,1.8,Sea
WR,Aaron Dobson,3000,NE@Buf 01:00PM ET,1.9,NE
RB,Bernard Pierce,3000,Mia@Jax 04:05PM ET,1.4,Jax
WR,Stedman Bailey,3000,StL@Was 01:00PM ET,8.8,StL
WR,Quincy Enunwa,3000,NYJ@Ind 08:30PM ET,0,NYJ
RB,Vick Ballard,3000,NYJ@Ind 08:30PM ET,0,Ind
RB,Jay Prosch,3000,Hou@Car 01:00PM ET,0,Hou
RB,Jalston Fowler,3000,Ten@Cle 01:00PM ET,0,Ten
WR,TJ Jones,3000,Det@Min 01:00PM ET,0,Det
RB,Orleans Darkwa,3000,Atl@NYG 01:00PM ET,0,NYG
RB,Roosevelt Nix,3000,SF@Pit 01:00PM ET,0,Pit
WR,Rod Streater,3000,Bal@Oak 04:05PM ET,1.8,Oak
RB,Marcus Murphy,3000,TB@NO 01:00PM ET,0,NO
RB,Andre Williams,3000,Atl@NYG 01:00PM ET,1.4,NYG
WR,Joshua Bellamy,3000,Ari@Chi 01:00PM ET,0,Chi
RB,Malcolm Johnson,3000,Ten@Cle 01:00PM ET,3.4,Cle
WR,Josh Huff,3000,Dal@Phi 04:25PM ET,3.9,Phi
RB,Michael Burton,3000,Det@Min 01:00PM ET,0,Det
RB,Corey Grant,3000,Mia@Jax 04:05PM ET,1.5,Jax
WR,DeAndrew White,3000,SF@Pit 01:00PM ET,0,SF
WR,Tyler Murphy,3000,SF@Pit 01:00PM ET,2.6,Pit
WR,Matt Hazel,3000,Mia@Jax 04:05PM ET,0,Mia
WR,Keith Mumphery,3000,Hou@Car 01:00PM ET,4.3,Hou
RB,Jeremy Langford,3000,Ari@Chi 01:00PM ET,0.1,Chi
WR,Rishard Matthews,3000,Mia@Jax 04:05PM ET,13.4,Mia
WR,Justin Hardy,3000,Atl@NYG 01:00PM ET,0,Atl
WR,J.J. Nelson,3000,Ari@Chi 01:00PM ET,0,Ari
WR,Andre Holmes,3000,Bal@Oak 04:05PM ET,0,Oak
WR,Corey Fuller,3000,Det@Min 01:00PM ET,0,Det
WR,Geremy Davis,3000,Atl@NYG 01:00PM ET,0,NYG
RB,Jamize Olawale,3000,Bal@Oak 04:05PM ET,5.5,Oak
WR,Cameron Meredith,3000,Ari@Chi 01:00PM ET,0,Chi
RB,Antonio Andrews,3000,Ten@Cle 01:00PM ET,0,Ten
WR,Chris Hogan,3000,NE@Buf 01:00PM ET,0,Buf
WR,Corey Brown,3000,Hou@Car 01:00PM ET,3.3,Car
RB,Zach Zenner,3000,Det@Min 01:00PM ET,0.6,Det
RB,Terrence Magee,3000,Bal@Oak 04:05PM ET,0,Bal
RB,Terron Ward,3000,Atl@NYG 01:00PM ET,0,Atl
WR,Willie Snead,3000,TB@NO 01:00PM ET,7.3,NO
WR,Quinton Patton,3000,SF@Pit 01:00PM ET,0,SF
WR,Sammie Coates,3000,SF@Pit 01:00PM ET,0,Pit
RB,Ka'Deem Carey,3000,Ari@Chi 01:00PM ET,0,Chi
WR,Rashad Ross,3000,StL@Was 01:00PM ET,0,Was
WR,Ty Montgomery,3000,Sea@GB 08:30PM ET,0,GB
WR,Jamison Crowder,3000,StL@Was 01:00PM ET,1.2,Was
WR,Darren Waller,3000,Bal@Oak 04:05PM ET,0,Bal
WR,Adam Humphries,3000,TB@NO 01:00PM ET,3.4,TB
RB,Alonzo Harris,3000,Sea@GB 08:30PM ET,0,GB
WR,Bruce Ellington,3000,SF@Pit 01:00PM ET,2.5,SF
RB,Aaron Ripkowski,3000,Sea@GB 08:30PM ET,0,GB
WR,Bradley Marquez,3000,StL@Was 01:00PM ET,0,StL
RB,Thomas Rawls,3000,Sea@GB 08:30PM ET,0.5,Sea
WR,Devin Smith,3000,NYJ@Ind 08:30PM ET,0,NYJ
RB,Josh Robinson,3000,NYJ@Ind 08:30PM ET,1.1,Ind
WR,Brittan Golden,3000,Ari@Chi 01:00PM ET,0,Ari
WR,Tyrell Williams,3000,SD@Cin 01:00PM ET,0,SD
RB,Tyler Varga,3000,NYJ@Ind 08:30PM ET,3,Ind
WR,Cordarrelle Patterson,3000,Det@Min 01:00PM ET,1.1,Min
WR,Chris Harper,3000,NE@Buf 01:00PM ET,0,NE
RB,Damien Williams,3000,Mia@Jax 04:05PM ET,1.3,Mia
WR,Stefon Diggs,3000,Det@Min 01:00PM ET,0,Min
RB,Lorenzo Taliaferro,3000,Bal@Oak 04:05PM ET,0,Bal
WR,Seth Roberts,3000,Bal@Oak 04:05PM ET,4.2,Oak
RB,Cameron Artis-Payne,3000,Hou@Car 01:00PM ET,0,Car
WR,Lucky Whitehead,3000,Dal@Phi 04:25PM ET,0,Dal
WR,Adam Thielen,3000,Det@Min 01:00PM ET,0,Min
RB,Khiry Robinson,3000,TB@NO 01:00PM ET,12,NO
WR,Mario Alford,3000,SD@Cin 01:00PM ET,0,Cin
WR,Taylor Gabriel,3000,Ten@Cle 01:00PM ET,4,Cle
WR,Jeff Janis,3000,Sea@GB 08:30PM ET,0,GB
WR,Seantavius Jones,3000,TB@NO 01:00PM ET,0,NO
DST,Bills ,2900,NE@Buf 01:00PM ET,9,Buf
DST,Texans ,2900,Hou@Car 01:00PM ET,2,Hou
DST,Browns ,2900,Ten@Cle 01:00PM ET,1,Cle
DST,Lions ,2900,Det@Min 01:00PM ET,13,Det
DST,Colts ,2900,NYJ@Ind 08:30PM ET,0,Ind
DST,Patriots ,2900,NE@Buf 01:00PM ET,5,NE
DST,Ravens ,2900,Bal@Oak 04:05PM ET,16,Bal
DST,Cowboys ,2800,Dal@Phi 04:25PM ET,2,Dal
DST,Vikings ,2800,Det@Min 01:00PM ET,6,Min
DST,Saints ,2800,TB@NO 01:00PM ET,1,NO
DST,Jets ,2800,NYJ@Ind 08:30PM ET,17,NYJ
DST,Cardinals ,2800,Ari@Chi 01:00PM ET,5,Ari
DST,Steelers ,2800,SF@Pit 01:00PM ET,1,Pit
DST,Chargers ,2800,SD@Cin 01:00PM ET,5,SD
TE,David Johnson,2800,SD@Cin 01:00PM ET,0,SD
DST,Falcons ,2700,Atl@NYG 01:00PM ET,4,Atl
DST,Eagles ,2700,Dal@Phi 04:25PM ET,5,Phi
DST,49ers ,2700,SF@Pit 01:00PM ET,14,SF
DST,Redskins ,2700,StL@Was 01:00PM ET,6,Was
TE,Lance Kendricks,2700,StL@Was 01:00PM ET,12.2,StL
DST,Bears ,2600,Ari@Chi 01:00PM ET,-1,Chi
DST,Giants ,2600,Atl@NYG 01:00PM ET,12,NYG
DST,Buccaneers ,2600,TB@NO 01:00PM ET,0,TB
DST,Jaguars ,2600,Mia@Jax 04:05PM ET,7,Jax
TE,Scott Chandler,2600,NE@Buf 01:00PM ET,7.1,NE
TE,Jermaine Gresham,2600,Ari@Chi 01:00PM ET,1.4,Ari
TE,Josh Hill,2600,TB@NO 01:00PM ET,0,NO
TE,Mike Leach,2500,Ari@Chi 01:00PM ET,0,Ari
TE,Daniel Fells,2500,Atl@NYG 01:00PM ET,6.3,NYG
TE,Craig Stevens,2500,Ten@Cle 01:00PM ET,0,Ten
TE,Marcedes Lewis,2500,Mia@Jax 04:05PM ET,0,Jax
TE,Matt Spaeth,2500,SF@Pit 01:00PM ET,0,Pit
TE,Clark Harris,2500,SD@Cin 01:00PM ET,0,Cin
TE,Anthony Fasano,2500,Ten@Cle 01:00PM ET,2.8,Ten
TE,Jacob Tamme,2500,Atl@NYG 01:00PM ET,4.9,Atl
TE,Brent Celek,2500,Dal@Phi 04:25PM ET,1.6,Phi
TE,Zach Miller,2500,Ari@Chi 01:00PM ET,0,Chi
TE,Brandon Pettigrew,2500,Det@Min 01:00PM ET,0,Det
TE,Kellen Davis,2500,NYJ@Ind 08:30PM ET,0,NYJ
TE,Brandon Myers,2500,TB@NO 01:00PM ET,0,TB
TE,Darren Fells,2500,Ari@Chi 01:00PM ET,18.2,Ari
TE,Gary Barnidge,2500,Ten@Cle 01:00PM ET,6.8,Cle
TE,Clay Harbor,2500,Mia@Jax 04:05PM ET,0,Jax
TE,Ed Dickson,2500,Hou@Car 01:00PM ET,1.9,Car
TE,Chase Coffman,2500,Ten@Cle 01:00PM ET,0,Ten
TE,Garrett Graham,2500,Hou@Car 01:00PM ET,0,Hou
TE,Andrew DePaola,2500,TB@NO 01:00PM ET,0,TB
TE,Richie Brockel,2500,Hou@Car 01:00PM ET,0,Car
TE,Anthony McCoy,2500,StL@Was 01:00PM ET,0,Was
TE,Jim Dray,2500,Ten@Cle 01:00PM ET,2.3,Cle
TE,John Phillips,2500,SD@Cin 01:00PM ET,0,SD
TE,Rob Housler,2500,Ten@Cle 01:00PM ET,0,Cle
TE,Kyle Nelson,2500,SF@Pit 01:00PM ET,0,SF
TE,Matthew Mulligan,2500,NE@Buf 01:00PM ET,0,Buf
TE,Jeff Cumberland,2500,NYJ@Ind 08:30PM ET,0,NYJ
TE,Michael Hoomanawanui,2500,NE@Buf 01:00PM ET,0,NE
TE,Lee Smith,2500,Bal@Oak 04:05PM ET,0,Oak
TE,Luke Stocker,2500,TB@NO 01:00PM ET,0,TB
TE,Andrew Quarless,2500,Sea@GB 08:30PM ET,0,GB
TE,Rhett Ellison,2500,Det@Min 01:00PM ET,1.3,Min
TE,Garrett Celek,2500,SF@Pit 01:00PM ET,7,SF
TE,James Hanna,2500,Dal@Phi 04:25PM ET,0,Dal
TE,Mychal Rivera,2500,Bal@Oak 04:05PM ET,1.4,Oak
TE,Cory Harkey,2500,StL@Was 01:00PM ET,0,StL
TE,Beau Brinkley,2500,Ten@Cle 01:00PM ET,0,Ten
TE,Kevin McDermott,2500,Det@Min 01:00PM ET,0,Min
TE,MarQueis Gray,2500,NE@Buf 01:00PM ET,0,Buf
TE,Tim Wright,2500,Det@Min 01:00PM ET,0,Det
TE,Ryan Griffin,2500,Hou@Car 01:00PM ET,2.8,Hou
TE,Michael Williams,2500,NE@Buf 01:00PM ET,0,NE
TE,Chris Gragg,2500,NE@Buf 01:00PM ET,0,Buf
TE,Luke Willson,2500,Sea@GB 08:30PM ET,0,Sea
TE,Joseph Fauria,2500,Ari@Chi 01:00PM ET,0,Ari
TE,Jack Doyle,2500,NYJ@Ind 08:30PM ET,0,Ind
TE,Vance McDonald,2500,SF@Pit 01:00PM ET,1.5,SF
TE,Ryan Hewitt,2500,SD@Cin 01:00PM ET,0,Cin
TE,Levine Toilolo,2500,Atl@NYG 01:00PM ET,1.4,Atl
TE,Gabe Holmes,2500,Bal@Oak 04:05PM ET,0,Oak
TE,Gavin Escobar,2500,Dal@Phi 04:25PM ET,8.8,Dal
TE,Dion Sims,2500,Mia@Jax 04:05PM ET,0,Mia
TE,Jerome Cunningham,2500,Atl@NYG 01:00PM ET,0,NYG
TE,Nic Jacobs,2500,Mia@Jax 04:05PM ET,0,Jax
TE,Brandon Williams,2500,Hou@Car 01:00PM ET,0,Car
TE,Cooper Helfet,2500,Sea@GB 08:30PM ET,0,Sea
TE,Crockett Gillmore,2500,Bal@Oak 04:05PM ET,4.3,Bal
TE,Trey Burton,2500,Dal@Phi 04:25PM ET,0,Phi
TE,Blake Bell,2500,SF@Pit 01:00PM ET,0,SF
TE,MyCole Pruitt,2500,Det@Min 01:00PM ET,0,Min
TE,Chase Ford,2500,Det@Min 01:00PM ET,0,Min
TE,Clive Walford,2500,Bal@Oak 04:05PM ET,1.1,Oak
TE,C.J. Fiedorowicz,2500,Hou@Car 01:00PM ET,2.5,Hou
TE,Kyle Miller,2500,SD@Cin 01:00PM ET,0,SD
TE,Tyler Kroft,2500,SD@Cin 01:00PM ET,0,Cin
TE,C.J. Uzomah,2500,SD@Cin 01:00PM ET,0,Cin
TE,Richard Rodgers,2500,Sea@GB 08:30PM ET,6.8,GB
TE,Nick Boyle,2500,Bal@Oak 04:05PM ET,0,Bal
TE,Kennard Backman,2500,Sea@GB 08:30PM ET,0,GB
TE,Troy Niklas,2500,Ari@Chi 01:00PM ET,0,Ari
TE,Phillip Supernaw,2500,Ten@Cle 01:00PM ET,0,Ten
TE,Maxx Williams,2500,Bal@Oak 04:05PM ET,2.5,Bal
TE,Jesse James,2500,SF@Pit 01:00PM ET,0,Pit
TE,Derek Carrier,2500,StL@Was 01:00PM ET,2.8,Was
TE,Geoff Swaim,2500,Dal@Phi 04:25PM ET,0,Dal
TE,E.J. Bibbs,2500,Ten@Cle 01:00PM ET,0,Cle
TE,Khari Lee,2500,Ari@Chi 01:00PM ET,0,Chi
DST,Raiders ,2400,Bal@Oak 04:05PM ET,1,Oak
